t	w	a
3.585600	-0.459920	0.218864
3.585700	-0.460026	0.218818
3.585800	-0.460133	0.218772
3.585900	-0.460239	0.218726
3.586000	-0.460346	0.218680
3.586100	-0.460452	0.218634
3.586200	-0.460558	0.218588
3.586300	-0.460665	0.218542
3.586400	-0.460771	0.218496
3.586500	-0.460877	0.218450
3.586600	-0.460984	0.218404
3.586700	-0.461090	0.218358
3.586800	-0.461196	0.218312
3.586900	-0.461302	0.218265
3.587000	-0.461409	0.218219
3.587100	-0.461515	0.218173
3.587200	-0.461621	0.218127
3.587300	-0.461727	0.218081
3.587400	-0.461833	0.218035
3.587500	-0.461939	0.217988
3.587600	-0.462045	0.217942
3.587700	-0.462151	0.217896
3.587800	-0.462257	0.217850
3.587900	-0.462363	0.217804
3.588000	-0.462469	0.217757
3.588100	-0.462575	0.217711
3.588200	-0.462681	0.217665
3.588300	-0.462787	0.217619
3.588400	-0.462893	0.217572
3.588500	-0.462999	0.217526
3.588600	-0.463105	0.217480
3.588700	-0.463211	0.217433
3.588800	-0.463316	0.217387
3.588900	-0.463422	0.217341
3.589000	-0.463528	0.217294
3.589100	-0.463634	0.217248
3.589200	-0.463739	0.217202
3.589300	-0.463845	0.217155
3.589400	-0.463951	0.217109
3.589500	-0.464056	0.217062
3.589600	-0.464162	0.217016
3.589700	-0.464268	0.216970
3.589800	-0.464373	0.216923
3.589900	-0.464479	0.216877
3.590000	-0.464584	0.216830
3.590100	-0.464690	0.216784
3.590200	-0.464795	0.216737
3.590300	-0.464901	0.216691
3.590400	-0.465006	0.216644
3.590500	-0.465112	0.216598
3.590600	-0.465217	0.216551
3.590700	-0.465322	0.216505
3.590800	-0.465428	0.216458
3.590900	-0.465533	0.216412
3.591000	-0.465638	0.216365
3.591100	-0.465744	0.216319
3.591200	-0.465849	0.216272
3.591300	-0.465954	0.216225
3.591400	-0.466059	0.216179
3.591500	-0.466165	0.216132
3.591600	-0.466270	0.216086
3.591700	-0.466375	0.216039
3.591800	-0.466480	0.215992
3.591900	-0.466585	0.215946
3.592000	-0.466690	0.215899
3.592100	-0.466795	0.215852
3.592200	-0.466900	0.215806
3.592300	-0.467005	0.215759
3.592400	-0.467110	0.215712
3.592500	-0.467215	0.215666
3.592600	-0.467320	0.215619
3.592700	-0.467425	0.215572
3.592800	-0.467530	0.215525
3.592900	-0.467635	0.215479
3.593000	-0.467740	0.215432
3.593100	-0.467845	0.215385
3.593200	-0.467950	0.215338
3.593300	-0.468054	0.215291
3.593400	-0.468159	0.215245
3.593500	-0.468264	0.215198
3.593600	-0.468369	0.215151
3.593700	-0.468473	0.215104
3.593800	-0.468578	0.215057
3.593900	-0.468683	0.215010
3.594000	-0.468787	0.214964
3.594100	-0.468892	0.214917
3.594200	-0.468997	0.214870
3.594300	-0.469101	0.214823
3.594400	-0.469206	0.214776
3.594500	-0.469310	0.214729
3.594600	-0.469415	0.214682
3.594700	-0.469519	0.214635
3.594800	-0.469624	0.214588
3.594900	-0.469728	0.214541
3.595000	-0.469833	0.214494
3.595100	-0.469937	0.214447
3.595200	-0.470041	0.214400
3.595300	-0.470146	0.214353
3.595400	-0.470250	0.214306
3.595500	-0.470354	0.214259
3.595600	-0.470459	0.214212
3.595700	-0.470563	0.214165
3.595800	-0.470667	0.214118
3.595900	-0.470771	0.214071
3.596000	-0.470875	0.214024
3.596100	-0.470980	0.213977
3.596200	-0.471084	0.213930
3.596300	-0.471188	0.213883
3.596400	-0.471292	0.213835
3.596500	-0.471396	0.213788
3.596600	-0.471500	0.213741
3.596700	-0.471604	0.213694
3.596800	-0.471708	0.213647
3.596900	-0.471812	0.213600
3.597000	-0.471916	0.213552
3.597100	-0.472020	0.213505
3.597200	-0.472124	0.213458
3.597300	-0.472228	0.213411
3.597400	-0.472332	0.213364
3.597500	-0.472436	0.213316
3.597600	-0.472539	0.213269
3.597700	-0.472643	0.213222
3.597800	-0.472747	0.213175
3.597900	-0.472851	0.213127
3.598000	-0.472955	0.213080
3.598100	-0.473058	0.213033
3.598200	-0.473162	0.212985
3.598300	-0.473266	0.212938
3.598400	-0.473369	0.212891
3.598500	-0.473473	0.212843
3.598600	-0.473577	0.212796
3.598700	-0.473680	0.212749
3.598800	-0.473784	0.212701
3.598900	-0.473887	0.212654
3.599000	-0.473991	0.212607
3.599100	-0.474094	0.212559
3.599200	-0.474198	0.212512
3.599300	-0.474301	0.212464
3.599400	-0.474405	0.212417
3.599500	-0.474508	0.212369
3.599600	-0.474611	0.212322
3.599700	-0.474715	0.212275
3.599800	-0.474818	0.212227
3.599900	-0.474921	0.212180
3.600000	-0.475025	0.212132
3.600100	-0.475128	0.212085
3.600200	-0.475231	0.212037
3.600300	-0.475334	0.211989
3.600400	-0.475437	0.211942
3.600500	-0.475541	0.211894
3.600600	-0.475644	0.211847
3.600700	-0.475747	0.211799
3.600800	-0.475850	0.211752
3.600900	-0.475953	0.211704
3.601000	-0.476056	0.211657
3.601100	-0.476159	0.211609
3.601200	-0.476262	0.211561
3.601300	-0.476365	0.211514
3.601400	-0.476468	0.211466
3.601500	-0.476571	0.211418
3.601600	-0.476674	0.211371
3.601700	-0.476777	0.211323
3.601800	-0.476880	0.211275
3.601900	-0.476983	0.211228
3.602000	-0.477085	0.211180
3.602100	-0.477188	0.211132
3.602200	-0.477291	0.211085
3.602300	-0.477394	0.211037
3.602400	-0.477497	0.210989
3.602500	-0.477599	0.210941
3.602600	-0.477702	0.210894
3.602700	-0.477805	0.210846
3.602800	-0.477907	0.210798
3.602900	-0.478010	0.210750
3.603000	-0.478112	0.210702
3.603100	-0.478215	0.210655
3.603200	-0.478318	0.210607
3.603300	-0.478420	0.210559
3.603400	-0.478523	0.210511
3.603500	-0.478625	0.210463
3.603600	-0.478728	0.210415
3.603700	-0.478830	0.210367
3.603800	-0.478932	0.210320
3.603900	-0.479035	0.210272
3.604000	-0.479137	0.210224
3.604100	-0.479239	0.210176
3.604200	-0.479342	0.210128
3.604300	-0.479444	0.210080
3.604400	-0.479546	0.210032
3.604500	-0.479649	0.209984
3.604600	-0.479751	0.209936
3.604700	-0.479853	0.209888
3.604800	-0.479955	0.209840
3.604900	-0.480057	0.209792
3.605000	-0.480160	0.209744
3.605100	-0.480262	0.209696
3.605200	-0.480364	0.209648
3.605300	-0.480466	0.209600
3.605400	-0.480568	0.209552
3.605500	-0.480670	0.209504
3.605600	-0.480772	0.209456
3.605700	-0.480874	0.209408
3.605800	-0.480976	0.209360
3.605900	-0.481078	0.209312
3.606000	-0.481180	0.209263
3.606100	-0.481282	0.209215
3.606200	-0.481383	0.209167
3.606300	-0.481485	0.209119
3.606400	-0.481587	0.209071
3.606500	-0.481689	0.209023
3.606600	-0.481791	0.208975
3.606700	-0.481892	0.208926
3.606800	-0.481994	0.208878
3.606900	-0.482096	0.208830
3.607000	-0.482197	0.208782
3.607100	-0.482299	0.208733
3.607200	-0.482401	0.208685
3.607300	-0.482502	0.208637
3.607400	-0.482604	0.208589
3.607500	-0.482706	0.208540
3.607600	-0.482807	0.208492
3.607700	-0.482909	0.208444
3.607800	-0.483010	0.208396
3.607900	-0.483112	0.208347
3.608000	-0.483213	0.208299
3.608100	-0.483314	0.208251
3.608200	-0.483416	0.208202
3.608300	-0.483517	0.208154
3.608400	-0.483619	0.208106
3.608500	-0.483720	0.208057
3.608600	-0.483821	0.208009
3.608700	-0.483922	0.207961
3.608800	-0.484024	0.207912
3.608900	-0.484125	0.207864
3.609000	-0.484226	0.207815
3.609100	-0.484327	0.207767
3.609200	-0.484429	0.207718
3.609300	-0.484530	0.207670
3.609400	-0.484631	0.207622
3.609500	-0.484732	0.207573
3.609600	-0.484833	0.207525
3.609700	-0.484934	0.207476
3.609800	-0.485035	0.207428
3.609900	-0.485136	0.207379
3.610000	-0.485237	0.207331
3.610100	-0.485338	0.207282
3.610200	-0.485439	0.207233
3.610300	-0.485540	0.207185
3.610400	-0.485641	0.207136
3.610500	-0.485742	0.207088
3.610600	-0.485842	0.207039
3.610700	-0.485943	0.206991
3.610800	-0.486044	0.206942
3.610900	-0.486145	0.206893
3.611000	-0.486246	0.206845
3.611100	-0.486346	0.206796
3.611200	-0.486447	0.206748
3.611300	-0.486548	0.206699
3.611400	-0.486648	0.206650
3.611500	-0.486749	0.206602
3.611600	-0.486850	0.206553
3.611700	-0.486950	0.206504
3.611800	-0.487051	0.206455
3.611900	-0.487151	0.206407
3.612000	-0.487252	0.206358
3.612100	-0.487352	0.206309
3.612200	-0.487453	0.206261
3.612300	-0.487553	0.206212
3.612400	-0.487654	0.206163
3.612500	-0.487754	0.206114
3.612600	-0.487854	0.206066
3.612700	-0.487955	0.206017
3.612800	-0.488055	0.205968
3.612900	-0.488155	0.205919
3.613000	-0.488256	0.205870
3.613100	-0.488356	0.205821
3.613200	-0.488456	0.205773
3.613300	-0.488556	0.205724
3.613400	-0.488656	0.205675
3.613500	-0.488757	0.205626
3.613600	-0.488857	0.205577
3.613700	-0.488957	0.205528
3.613800	-0.489057	0.205479
3.613900	-0.489157	0.205430
3.614000	-0.489257	0.205382
3.614100	-0.489357	0.205333
3.614200	-0.489457	0.205284
3.614300	-0.489557	0.205235
3.614400	-0.489657	0.205186
3.614500	-0.489757	0.205137
3.614600	-0.489857	0.205088
3.614700	-0.489957	0.205039
3.614800	-0.490057	0.204990
3.614900	-0.490156	0.204941
3.615000	-0.490256	0.204892
3.615100	-0.490356	0.204843
3.615200	-0.490456	0.204794
3.615300	-0.490556	0.204745
3.615400	-0.490655	0.204696
3.615500	-0.490755	0.204647
3.615600	-0.490855	0.204597
3.615700	-0.490954	0.204548
3.615800	-0.491054	0.204499
3.615900	-0.491153	0.204450
3.616000	-0.491253	0.204401
3.616100	-0.491353	0.204352
3.616200	-0.491452	0.204303
3.616300	-0.491552	0.204254
3.616400	-0.491651	0.204204
3.616500	-0.491751	0.204155
3.616600	-0.491850	0.204106
3.616700	-0.491949	0.204057
3.616800	-0.492049	0.204008
3.616900	-0.492148	0.203959
3.617000	-0.492247	0.203909
3.617100	-0.492347	0.203860
3.617200	-0.492446	0.203811
3.617300	-0.492545	0.203762
3.617400	-0.492645	0.203712
3.617500	-0.492744	0.203663
3.617600	-0.492843	0.203614
3.617700	-0.492942	0.203564
3.617800	-0.493041	0.203515
3.617900	-0.493140	0.203466
3.618000	-0.493240	0.203417
3.618100	-0.493339	0.203367
3.618200	-0.493438	0.203318
3.618300	-0.493537	0.203269
3.618400	-0.493636	0.203219
3.618500	-0.493735	0.203170
3.618600	-0.493834	0.203120
3.618700	-0.493933	0.203071
3.618800	-0.494031	0.203022
3.618900	-0.494130	0.202972
3.619000	-0.494229	0.202923
3.619100	-0.494328	0.202873
3.619200	-0.494427	0.202824
3.619300	-0.494526	0.202774
3.619400	-0.494624	0.202725
3.619500	-0.494723	0.202676
3.619600	-0.494822	0.202626
3.619700	-0.494921	0.202577
3.619800	-0.495019	0.202527
3.619900	-0.495118	0.202478
3.620000	-0.495217	0.202428
3.620100	-0.495315	0.202379
3.620200	-0.495414	0.202329
3.620300	-0.495512	0.202279
3.620400	-0.495611	0.202230
3.620500	-0.495709	0.202180
3.620600	-0.495808	0.202131
3.620700	-0.495906	0.202081
3.620800	-0.496005	0.202032
3.620900	-0.496103	0.201982
3.621000	-0.496202	0.201932
3.621100	-0.496300	0.201883
3.621200	-0.496398	0.201833
3.621300	-0.496497	0.201783
3.621400	-0.496595	0.201734
3.621500	-0.496693	0.201684
3.621600	-0.496791	0.201634
3.621700	-0.496890	0.201585
3.621800	-0.496988	0.201535
3.621900	-0.497086	0.201485
3.622000	-0.497184	0.201436
3.622100	-0.497282	0.201386
3.622200	-0.497380	0.201336
3.622300	-0.497478	0.201286
3.622400	-0.497576	0.201237
3.622500	-0.497674	0.201187
3.622600	-0.497772	0.201137
3.622700	-0.497870	0.201087
3.622800	-0.497968	0.201038
3.622900	-0.498066	0.200988
3.623000	-0.498164	0.200938
3.623100	-0.498262	0.200888
3.623200	-0.498360	0.200838
3.623300	-0.498458	0.200789
3.623400	-0.498556	0.200739
3.623500	-0.498653	0.200689
3.623600	-0.498751	0.200639
3.623700	-0.498849	0.200589
3.623800	-0.498947	0.200539
3.623900	-0.499044	0.200489
3.624000	-0.499142	0.200439
3.624100	-0.499240	0.200389
3.624200	-0.499337	0.200340
3.624300	-0.499435	0.200290
3.624400	-0.499532	0.200240
3.624500	-0.499630	0.200190
3.624600	-0.499728	0.200140
3.624700	-0.499825	0.200090
3.624800	-0.499923	0.200040
3.624900	-0.500020	0.199990
3.625000	-0.500117	0.199940
3.625100	-0.500215	0.199890
3.625200	-0.500312	0.199840
3.625300	-0.500410	0.199790
3.625400	-0.500507	0.199740
3.625500	-0.500604	0.199690
3.625600	-0.500702	0.199639
3.625700	-0.500799	0.199589
3.625800	-0.500896	0.199539
3.625900	-0.500993	0.199489
3.626000	-0.501090	0.199439
3.626100	-0.501188	0.199389
3.626200	-0.501285	0.199339
3.626300	-0.501382	0.199289
3.626400	-0.501479	0.199239
3.626500	-0.501576	0.199188
3.626600	-0.501673	0.199138
3.626700	-0.501770	0.199088
3.626800	-0.501867	0.199038
3.626900	-0.501964	0.198988
3.627000	-0.502061	0.198938
3.627100	-0.502158	0.198887
3.627200	-0.502255	0.198837
3.627300	-0.502352	0.198787
3.627400	-0.502449	0.198737
3.627500	-0.502545	0.198686
3.627600	-0.502642	0.198636
3.627700	-0.502739	0.198586
3.627800	-0.502836	0.198536
3.627900	-0.502932	0.198485
3.628000	-0.503029	0.198435
3.628100	-0.503126	0.198385
3.628200	-0.503222	0.198334
3.628300	-0.503319	0.198284
3.628400	-0.503416	0.198234
3.628500	-0.503512	0.198183
3.628600	-0.503609	0.198133
3.628700	-0.503705	0.198083
3.628800	-0.503802	0.198032
3.628900	-0.503898	0.197982
3.629000	-0.503995	0.197931
3.629100	-0.504091	0.197881
3.629200	-0.504188	0.197831
3.629300	-0.504284	0.197780
3.629400	-0.504381	0.197730
3.629500	-0.504477	0.197679
3.629600	-0.504573	0.197629
3.629700	-0.504669	0.197578
3.629800	-0.504766	0.197528
3.629900	-0.504862	0.197478
3.630000	-0.504958	0.197427
3.630100	-0.505054	0.197377
3.630200	-0.505151	0.197326
3.630300	-0.505247	0.197275
3.630400	-0.505343	0.197225
3.630500	-0.505439	0.197174
3.630600	-0.505535	0.197124
3.630700	-0.505631	0.197073
3.630800	-0.505727	0.197023
3.630900	-0.505823	0.196972
3.631000	-0.505919	0.196922
3.631100	-0.506015	0.196871
3.631200	-0.506111	0.196820
3.631300	-0.506207	0.196770
3.631400	-0.506303	0.196719
3.631500	-0.506399	0.196668
3.631600	-0.506494	0.196618
3.631700	-0.506590	0.196567
3.631800	-0.506686	0.196517
3.631900	-0.506782	0.196466
3.632000	-0.506878	0.196415
3.632100	-0.506973	0.196364
3.632200	-0.507069	0.196314
3.632300	-0.507165	0.196263
3.632400	-0.507260	0.196212
3.632500	-0.507356	0.196162
3.632600	-0.507451	0.196111
3.632700	-0.507547	0.196060
3.632800	-0.507643	0.196009
3.632900	-0.507738	0.195959
3.633000	-0.507834	0.195908
3.633100	-0.507929	0.195857
3.633200	-0.508024	0.195806
3.633300	-0.508120	0.195755
3.633400	-0.508215	0.195705
3.633500	-0.508311	0.195654
3.633600	-0.508406	0.195603
3.633700	-0.508501	0.195552
3.633800	-0.508597	0.195501
3.633900	-0.508692	0.195450
3.634000	-0.508787	0.195400
3.634100	-0.508882	0.195349
3.634200	-0.508978	0.195298
3.634300	-0.509073	0.195247
3.634400	-0.509168	0.195196
3.634500	-0.509263	0.195145
3.634600	-0.509358	0.195094
3.634700	-0.509453	0.195043
3.634800	-0.509548	0.194992
3.634900	-0.509643	0.194941
3.635000	-0.509738	0.194890
3.635100	-0.509833	0.194839
3.635200	-0.509928	0.194788
3.635300	-0.510023	0.194737
3.635400	-0.510118	0.194686
3.635500	-0.510213	0.194635
3.635600	-0.510308	0.194584
3.635700	-0.510403	0.194533
3.635800	-0.510497	0.194482
3.635900	-0.510592	0.194431
3.636000	-0.510687	0.194380
3.636100	-0.510782	0.194329
3.636200	-0.510876	0.194278
3.636300	-0.510971	0.194227
3.636400	-0.511066	0.194176
3.636500	-0.511160	0.194125
3.636600	-0.511255	0.194073
3.636700	-0.511350	0.194022
3.636800	-0.511444	0.193971
3.636900	-0.511539	0.193920
3.637000	-0.511633	0.193869
3.637100	-0.511728	0.193818
3.637200	-0.511822	0.193767
3.637300	-0.511917	0.193715
3.637400	-0.512011	0.193664
3.637500	-0.512105	0.193613
3.637600	-0.512200	0.193562
3.637700	-0.512294	0.193510
3.637800	-0.512388	0.193459
3.637900	-0.512483	0.193408
3.638000	-0.512577	0.193357
3.638100	-0.512671	0.193306
3.638200	-0.512765	0.193254
3.638300	-0.512860	0.193203
3.638400	-0.512954	0.193152
3.638500	-0.513048	0.193100
3.638600	-0.513142	0.193049
3.638700	-0.513236	0.192998
3.638800	-0.513330	0.192946
3.638900	-0.513424	0.192895
3.639000	-0.513518	0.192844
3.639100	-0.513612	0.192792
3.639200	-0.513706	0.192741
3.639300	-0.513800	0.192690
3.639400	-0.513894	0.192638
3.639500	-0.513988	0.192587
3.639600	-0.514082	0.192535
3.639700	-0.514176	0.192484
3.639800	-0.514269	0.192433
3.639900	-0.514363	0.192381
3.640000	-0.514457	0.192330
3.640100	-0.514551	0.192278
3.640200	-0.514644	0.192227
3.640300	-0.514738	0.192175
3.640400	-0.514832	0.192124
3.640500	-0.514925	0.192072
3.640600	-0.515019	0.192021
3.640700	-0.515113	0.191969
3.640800	-0.515206	0.191918
3.640900	-0.515300	0.191866
3.641000	-0.515393	0.191815
3.641100	-0.515487	0.191763
3.641200	-0.515580	0.191712
3.641300	-0.515674	0.191660
3.641400	-0.515767	0.191609
3.641500	-0.515861	0.191557
3.641600	-0.515954	0.191505
3.641700	-0.516047	0.191454
3.641800	-0.516141	0.191402
3.641900	-0.516234	0.191351
3.642000	-0.516327	0.191299
3.642100	-0.516420	0.191247
3.642200	-0.516514	0.191196
3.642300	-0.516607	0.191144
3.642400	-0.516700	0.191092
3.642500	-0.516793	0.191041
3.642600	-0.516886	0.190989
3.642700	-0.516979	0.190937
3.642800	-0.517072	0.190886
3.642900	-0.517165	0.190834
3.643000	-0.517259	0.190782
3.643100	-0.517352	0.190730
3.643200	-0.517444	0.190679
3.643300	-0.517537	0.190627
3.643400	-0.517630	0.190575
3.643500	-0.517723	0.190523
3.643600	-0.517816	0.190472
3.643700	-0.517909	0.190420
3.643800	-0.518002	0.190368
3.643900	-0.518095	0.190316
3.644000	-0.518187	0.190264
3.644100	-0.518280	0.190213
3.644200	-0.518373	0.190161
3.644300	-0.518466	0.190109
3.644400	-0.518558	0.190057
3.644500	-0.518651	0.190005
3.644600	-0.518744	0.189953
3.644700	-0.518836	0.189901
3.644800	-0.518929	0.189850
3.644900	-0.519021	0.189798
3.645000	-0.519114	0.189746
3.645100	-0.519206	0.189694
3.645200	-0.519299	0.189642
3.645300	-0.519391	0.189590
3.645400	-0.519484	0.189538
3.645500	-0.519576	0.189486
3.645600	-0.519668	0.189434
3.645700	-0.519761	0.189382
3.645800	-0.519853	0.189330
3.645900	-0.519945	0.189278
3.646000	-0.520038	0.189226
3.646100	-0.520130	0.189174
3.646200	-0.520222	0.189122
3.646300	-0.520314	0.189070
3.646400	-0.520406	0.189018
3.646500	-0.520499	0.188966
3.646600	-0.520591	0.188914
3.646700	-0.520683	0.188862
3.646800	-0.520775	0.188810
3.646900	-0.520867	0.188758
3.647000	-0.520959	0.188706
3.647100	-0.521051	0.188654
3.647200	-0.521143	0.188601
3.647300	-0.521235	0.188549
3.647400	-0.521327	0.188497
3.647500	-0.521419	0.188445
3.647600	-0.521511	0.188393
3.647700	-0.521602	0.188341
3.647800	-0.521694	0.188289
3.647900	-0.521786	0.188236
3.648000	-0.521878	0.188184
3.648100	-0.521970	0.188132
3.648200	-0.522061	0.188080
3.648300	-0.522153	0.188028
3.648400	-0.522245	0.187975
3.648500	-0.522336	0.187923
3.648600	-0.522428	0.187871
3.648700	-0.522520	0.187819
3.648800	-0.522611	0.187766
3.648900	-0.522703	0.187714
3.649000	-0.522794	0.187662
3.649100	-0.522886	0.187610
3.649200	-0.522977	0.187557
3.649300	-0.523069	0.187505
3.649400	-0.523160	0.187453
3.649500	-0.523251	0.187400
3.649600	-0.523343	0.187348
3.649700	-0.523434	0.187296
3.649800	-0.523525	0.187243
3.649900	-0.523617	0.187191
3.650000	-0.523708	0.187139
3.650100	-0.523799	0.187086
3.650200	-0.523891	0.187034
3.650300	-0.523982	0.186982
3.650400	-0.524073	0.186929
3.650500	-0.524164	0.186877
3.650600	-0.524255	0.186824
3.650700	-0.524346	0.186772
3.650800	-0.524437	0.186719
3.650900	-0.524528	0.186667
3.651000	-0.524619	0.186615
3.651100	-0.524710	0.186562
3.651200	-0.524801	0.186510
3.651300	-0.524892	0.186457
3.651400	-0.524983	0.186405
3.651500	-0.525074	0.186352
3.651600	-0.525165	0.186300
3.651700	-0.525256	0.186247
3.651800	-0.525347	0.186195
3.651900	-0.525437	0.186142
3.652000	-0.525528	0.186089
3.652100	-0.525619	0.186037
3.652200	-0.525710	0.185984
3.652300	-0.525800	0.185932
3.652400	-0.525891	0.185879
3.652500	-0.525982	0.185827
3.652600	-0.526072	0.185774
3.652700	-0.526163	0.185721
3.652800	-0.526253	0.185669
3.652900	-0.526344	0.185616
3.653000	-0.526434	0.185563
3.653100	-0.526525	0.185511
3.653200	-0.526615	0.185458
3.653300	-0.526706	0.185406
